loan_id,origination_date,year,month,quarter,tranche,vehicle_type,credit_band,fico_score,original_balance,term_months,annual_rate,monthly_payment,charged_off,charge_off_month,charge_off_balance,recovery,deficiency_paid,net_loss
AL007713,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,656,32900.0,48,0.0993,833.32,False,,,,False,0.0
AL007714,2008-08-01,2008,8,3,2008-Q3,New,Prime,695,23400.0,60,0.0828,477.61,False,,,,False,0.0
AL007715,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,674,33400.0,48,0.1044,854.19,False,,,,False,0.0
AL007716,2008-08-01,2008,8,3,2008-Q3,New,Subprime,636,37600.0,36,0.1276,1262.55,True,22.0,17419.85,10314.07,False,7105.78
AL007717,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,785,26200.0,36,0.0564,792.79,False,,,,False,0.0
AL007718,2008-08-01,2008,8,3,2008-Q3,New,Prime,700,32000.0,48,0.0678,763.02,False,,,,False,0.0
AL007719,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,805,29800.0,48,0.0632,704.23,False,,,,False,0.0
AL007720,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,643,31300.0,60,0.0946,656.75,False,,,,False,0.0
AL007721,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,650,27000.0,48,0.1014,686.61,False,,,,False,0.0
AL007722,2008-08-01,2008,8,3,2008-Q3,New,Subprime,583,30400.0,48,0.1438,836.53,False,,,,False,0.0
AL007723,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,649,16900.0,36,0.0995,544.92,False,,,,False,0.0
AL007724,2008-08-01,2008,8,3,2008-Q3,New,Prime,704,22300.0,48,0.0746,538.77,False,,,,False,0.0
AL007725,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,765,35000.0,60,0.053,665.31,False,,,,False,0.0
AL007726,2008-08-01,2008,8,3,2008-Q3,New,Prime,681,39300.0,48,0.0805,960.35,False,,,,False,0.0
AL007727,2008-08-01,2008,8,3,2008-Q3,New,Prime,699,30400.0,36,0.0703,939.08,False,,,,False,0.0
AL007728,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,801,26000.0,48,0.0562,606.09,False,,,,False,0.0
AL007729,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,671,19900.0,48,0.1005,505.19,False,,,,False,0.0
AL007730,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,676,24700.0,48,0.0941,619.48,False,,,,False,0.0
AL007731,2008-08-01,2008,8,3,2008-Q3,New,Prime,711,26300.0,48,0.0739,634.56,False,,,,False,0.0
AL007732,2008-08-01,2008,8,3,2008-Q3,New,Prime,716,30100.0,60,0.0719,598.72,False,,,,False,0.0
AL007733,2008-08-01,2008,8,3,2008-Q3,New,Prime,708,32900.0,48,0.072,790.89,False,,,,False,0.0
AL007734,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,842,26800.0,60,0.0515,507.59,False,,,,False,0.0
AL007735,2008-08-01,2008,8,3,2008-Q3,New,Prime,709,33200.0,36,0.0816,1042.82,False,,,,False,0.0
AL007736,2008-08-01,2008,8,3,2008-Q3,New,Prime,689,31200.0,48,0.0759,755.69,False,,,,False,0.0
AL007737,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,667,26800.0,36,0.0872,848.74,False,,,,False,0.0
AL007738,2008-08-01,2008,8,3,2008-Q3,New,Prime,715,19100.0,48,0.0788,465.21,False,,,,False,0.0
AL007739,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,773,26000.0,36,0.0512,780.64,False,,,,False,0.0
AL007740,2008-08-01,2008,8,3,2008-Q3,New,Prime,703,18800.0,48,0.0782,457.38,False,,,,False,0.0
AL007741,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,850,32100.0,60,0.0503,606.21,False,,,,False,0.0
AL007742,2008-08-01,2008,8,3,2008-Q3,New,Subprime,620,27900.0,48,0.1369,758.08,False,,,,False,0.0
AL007743,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,672,23600.0,48,0.1012,599.92,False,,,,False,0.0
AL007744,2008-08-01,2008,8,3,2008-Q3,New,Subprime,635,25000.0,48,0.1264,666.23,False,,,,False,0.0
AL007745,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,840,25900.0,60,0.0648,506.52,False,,,,False,0.0
AL007746,2008-08-01,2008,8,3,2008-Q3,New,Prime,685,25000.0,48,0.0698,598.42,False,,,,False,0.0
AL007747,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,829,30600.0,48,0.0593,717.66,False,,,,False,0.0
AL007748,2008-08-01,2008,8,3,2008-Q3,New,Prime,702,27000.0,48,0.0774,655.86,False,,,,False,0.0
AL007749,2008-08-01,2008,8,3,2008-Q3,New,Prime,680,23000.0,36,0.072,712.28,False,,,,False,0.0
AL007750,2008-08-01,2008,8,3,2008-Q3,New,Subprime,615,31200.0,48,0.1302,837.33,False,,,,False,0.0
AL007751,2008-08-01,2008,8,3,2008-Q3,New,Prime,684,36400.0,48,0.0811,890.51,False,,,,False,0.0
AL007752,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,830,20400.0,48,0.0654,484.16,False,,,,False,0.0
AL007753,2008-08-01,2008,8,3,2008-Q3,New,Prime,690,27900.0,48,0.0819,683.61,False,,,,False,0.0
AL007754,2008-08-01,2008,8,3,2008-Q3,New,Prime,701,27800.0,36,0.0741,863.6,False,,,,False,0.0
AL007755,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,813,25400.0,36,0.0458,756.48,False,,,,False,0.0
AL007756,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,797,32400.0,60,0.0545,618.13,False,,,,False,0.0
AL007757,2008-08-01,2008,8,3,2008-Q3,New,Prime,688,32600.0,48,0.0834,801.07,False,,,,False,0.0
AL007758,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,732,23700.0,36,0.0548,715.43,False,,,,False,0.0
AL007759,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,835,32800.0,48,0.0557,763.86,False,,,,False,0.0
AL007760,2008-08-01,2008,8,3,2008-Q3,New,Prime,689,34600.0,60,0.0715,687.57,False,,,,False,0.0
AL007761,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,768,35300.0,60,0.0565,676.72,False,,,,False,0.0
AL007762,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,790,28900.0,48,0.0629,682.57,False,,,,False,0.0
AL007763,2008-08-01,2008,8,3,2008-Q3,New,Prime,693,30000.0,48,0.0804,732.95,False,,,,False,0.0
AL007764,2008-08-01,2008,8,3,2008-Q3,New,Prime,716,18600.0,48,0.073,447.99,False,,,,False,0.0
AL007765,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,678,27400.0,36,0.0912,872.84,False,,,,False,0.0
AL007766,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,654,32600.0,36,0.0924,1040.32,False,,,,False,0.0
AL007767,2008-08-01,2008,8,3,2008-Q3,New,Subprime,607,22600.0,48,0.1397,617.24,False,,,,False,0.0
AL007768,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,659,20900.0,36,0.09,664.61,False,,,,False,0.0
AL007769,2008-08-01,2008,8,3,2008-Q3,New,Subprime,596,29900.0,48,0.1417,819.61,False,,,,False,0.0
AL007770,2008-08-01,2008,8,3,2008-Q3,New,Prime,681,27900.0,48,0.0669,664.09,False,,,,False,0.0
AL007771,2008-08-01,2008,8,3,2008-Q3,New,Prime,717,31000.0,48,0.072,745.21,True,19.0,20404.0,10366.13,False,10037.87
AL007772,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,661,24700.0,48,0.1005,627.05,True,12.0,19879.45,11403.3,False,8476.15
AL007773,2008-08-01,2008,8,3,2008-Q3,New,Prime,699,23000.0,48,0.0654,545.87,False,,,,False,0.0
AL007774,2008-08-01,2008,8,3,2008-Q3,New,Prime,690,23200.0,48,0.0759,561.93,True,7.0,20669.16,18872.28,True,1796.88
AL007775,2008-08-01,2008,8,3,2008-Q3,New,Prime,700,34200.0,36,0.0751,1063.99,False,,,,False,0.0
AL007776,2008-08-01,2008,8,3,2008-Q3,New,Subprime,606,27400.0,48,0.1406,749.57,False,,,,False,0.0
AL007777,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,646,28300.0,60,0.0904,588.01,False,,,,False,0.0
AL007778,2008-08-01,2008,8,3,2008-Q3,New,Super Prime,804,24000.0,48,0.0474,549.88,False,,,,False,0.0
AL007779,2008-08-01,2008,8,3,2008-Q3,New,Prime,695,21600.0,60,0.0665,424.15,False,,,,False,0.0
AL007780,2008-08-01,2008,8,3,2008-Q3,New,Near Prime,675,29000.0,36,0.1011,937.25,False,,,,False,0.0
AL007781,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,592,10000.0,48,0.1305,268.52,False,,,,False,0.0
AL007782,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,655,16000.0,48,0.0927,400.22,False,,,,False,0.0
AL007783,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,659,13800.0,48,0.0987,349.14,False,,,,False,0.0
AL007784,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,807,10700.0,60,0.0546,204.18,False,,,,False,0.0
AL007785,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,813,11400.0,36,0.0502,341.77,False,,,,False,0.0
AL007786,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,804,14600.0,48,0.061,343.55,False,,,,False,0.0
AL007787,2008-08-01,2008,8,3,2008-Q3,Used,Prime,707,13300.0,48,0.0818,325.82,False,,,,False,0.0
AL007788,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,675,12200.0,48,0.0981,308.31,False,,,,False,0.0
AL007789,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,741,14600.0,48,0.054,338.88,False,,,,False,0.0
AL007790,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,655,16700.0,36,0.0956,535.42,False,,,,False,0.0
AL007791,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,631,16100.0,48,0.1285,430.73,False,,,,False,0.0
AL007792,2008-08-01,2008,8,3,2008-Q3,Used,Prime,717,13400.0,48,0.0727,322.56,False,,,,False,0.0
AL007793,2008-08-01,2008,8,3,2008-Q3,Used,Prime,684,10300.0,48,0.082,252.42,False,,,,False,0.0
AL007794,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,776,13600.0,48,0.0506,313.57,False,,,,False,0.0
AL007795,2008-08-01,2008,8,3,2008-Q3,Used,Prime,698,11400.0,60,0.0797,230.99,False,,,,False,0.0
AL007796,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,651,10300.0,36,0.0902,327.63,False,,,,False,0.0
AL007797,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,676,12500.0,48,0.0973,315.41,False,,,,False,0.0
AL007798,2008-08-01,2008,8,3,2008-Q3,Used,Prime,718,10700.0,48,0.077,259.71,False,,,,False,0.0
AL007799,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,768,13100.0,48,0.0588,306.93,False,,,,False,0.0
AL007800,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,654,5300.0,36,0.0951,169.8,False,,,,False,0.0
AL007801,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,669,12200.0,48,0.097,307.67,False,,,,False,0.0
AL007802,2008-08-01,2008,8,3,2008-Q3,Used,Prime,696,10900.0,48,0.0731,262.58,False,,,,False,0.0
AL007803,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,645,14700.0,48,0.1022,374.39,True,17.0,10447.88,5051.98,False,5395.9
AL007804,2008-08-01,2008,8,3,2008-Q3,Used,Prime,713,15000.0,48,0.0691,358.57,False,,,,False,0.0
AL007805,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,631,10800.0,36,0.1413,369.8,False,,,,False,0.0
AL007806,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,650,11200.0,48,0.1006,284.38,False,,,,False,0.0
AL007807,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,817,14500.0,60,0.0583,279.18,False,,,,False,0.0
AL007808,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,643,10800.0,36,0.0945,345.7,False,,,,False,0.0
AL007809,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,837,13600.0,48,0.0632,321.4,False,,,,False,0.0
AL007810,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,849,10200.0,60,0.0567,195.63,False,,,,False,0.0
AL007811,2008-08-01,2008,8,3,2008-Q3,Used,Prime,719,13100.0,60,0.0783,264.56,False,,,,False,0.0
AL007812,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,671,10100.0,48,0.0884,250.57,False,,,,False,0.0
AL007813,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,749,15200.0,60,0.0504,287.12,False,,,,False,0.0
AL007814,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,618,17100.0,60,0.1342,392.76,False,,,,False,0.0
AL007815,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,634,8000.0,48,0.1326,215.65,True,7.0,7215.07,3947.95,False,3267.12
AL007816,2008-08-01,2008,8,3,2008-Q3,Used,Prime,705,9600.0,36,0.0691,296.03,False,,,,False,0.0
AL007817,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,594,12600.0,48,0.135,341.16,False,,,,False,0.0
AL007818,2008-08-01,2008,8,3,2008-Q3,Used,Prime,714,10300.0,48,0.0736,248.37,False,,,,False,0.0
AL007819,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,589,17400.0,48,0.133,469.39,False,,,,False,0.0
AL007820,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,675,6800.0,48,0.0863,168.03,False,,,,False,0.0
AL007821,2008-08-01,2008,8,3,2008-Q3,Used,Prime,686,19700.0,48,0.0823,483.06,False,,,,False,0.0
AL007822,2008-08-01,2008,8,3,2008-Q3,Used,Prime,695,11600.0,48,0.0791,282.7,False,,,,False,0.0
AL007823,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,643,13800.0,60,0.1014,294.16,False,,,,False,0.0
AL007824,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,640,9600.0,48,0.0898,238.81,False,,,,False,0.0
AL007825,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,679,17200.0,48,0.0875,425.98,False,,,,False,0.0
AL007826,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,626,13200.0,60,0.1348,303.59,False,,,,False,0.0
AL007827,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,660,15500.0,48,0.0957,389.93,False,,,,False,0.0
AL007828,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,656,12600.0,48,0.0931,315.41,False,,,,False,0.0
AL007829,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,582,9800.0,48,0.1342,264.96,False,,,,False,0.0
AL007830,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,590,16700.0,60,0.1336,383.06,False,,,,False,0.0
AL007831,2008-08-01,2008,8,3,2008-Q3,Used,Prime,701,17500.0,48,0.0787,426.16,False,,,,False,0.0
AL007832,2008-08-01,2008,8,3,2008-Q3,Used,Prime,708,14500.0,48,0.0742,350.05,False,,,,False,0.0
AL007833,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,820,11000.0,36,0.0664,337.84,False,,,,False,0.0
AL007834,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,655,15500.0,48,0.0943,388.89,False,,,,False,0.0
AL007835,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,593,18400.0,48,0.1381,501.06,False,,,,False,0.0
AL007836,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,620,8500.0,60,0.1329,194.67,False,,,,False,0.0
AL007837,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,669,15300.0,48,0.1025,389.89,False,,,,False,0.0
AL007838,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,667,20600.0,48,0.0951,517.63,False,,,,False,0.0
AL007839,2008-08-01,2008,8,3,2008-Q3,Used,Prime,712,15000.0,48,0.0719,360.52,False,,,,False,0.0
AL007840,2008-08-01,2008,8,3,2008-Q3,Used,Prime,706,10200.0,60,0.0666,200.34,False,,,,False,0.0
AL007841,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,664,14200.0,48,0.1013,361.04,False,,,,False,0.0
AL007842,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,593,15500.0,48,0.1354,419.99,False,,,,False,0.0
AL007843,2008-08-01,2008,8,3,2008-Q3,Used,Prime,693,16900.0,36,0.0898,537.26,False,,,,False,0.0
AL007844,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,646,10300.0,60,0.0829,210.28,False,,,,False,0.0
AL007845,2008-08-01,2008,8,3,2008-Q3,Used,Prime,704,14100.0,36,0.0804,442.1,False,,,,False,0.0
AL007846,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,652,8000.0,48,0.0992,202.59,False,,,,False,0.0
AL007847,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,640,11900.0,48,0.0967,299.93,False,,,,False,0.0
AL007848,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,760,10100.0,48,0.0531,234.02,False,,,,False,0.0
AL007849,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,672,9500.0,48,0.0983,240.17,False,,,,False,0.0
AL007850,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,768,11000.0,48,0.0593,257.98,False,,,,False,0.0
AL007851,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,648,13100.0,48,0.0891,325.43,False,,,,False,0.0
AL007852,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,651,13200.0,48,0.0962,332.38,False,,,,False,0.0
AL007853,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,588,16400.0,60,0.1425,383.73,False,,,,False,0.0
AL007854,2008-08-01,2008,8,3,2008-Q3,Used,Prime,690,9700.0,48,0.0768,235.35,False,,,,False,0.0
AL007855,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,661,5900.0,36,0.0993,190.18,False,,,,False,0.0
AL007856,2008-08-01,2008,8,3,2008-Q3,Used,Prime,696,16500.0,48,0.0616,388.71,False,,,,False,0.0
AL007857,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,752,11900.0,48,0.0535,275.94,False,,,,False,0.0
AL007858,2008-08-01,2008,8,3,2008-Q3,Used,Prime,698,11900.0,48,0.0723,286.23,False,,,,False,0.0
AL007859,2008-08-01,2008,8,3,2008-Q3,Used,Prime,682,12900.0,48,0.0799,314.87,False,,,,False,0.0
AL007860,2008-08-01,2008,8,3,2008-Q3,Used,Prime,703,12000.0,48,0.0701,287.41,False,,,,False,0.0
AL007861,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,582,12400.0,48,0.1337,334.94,True,14.0,9663.58,3757.64,False,5905.94
AL007862,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,827,17300.0,48,0.0566,403.6,False,,,,False,0.0
AL007863,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,603,18700.0,48,0.1422,513.07,False,,,,False,0.0
AL007864,2008-08-01,2008,8,3,2008-Q3,Used,Prime,705,11100.0,36,0.0694,342.43,False,,,,False,0.0
AL007865,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,783,12800.0,60,0.0638,249.73,False,,,,False,0.0
AL007866,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,589,11400.0,48,0.1395,311.24,False,,,,False,0.0
AL007867,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,640,16900.0,48,0.0911,421.44,False,,,,False,0.0
AL007868,2008-08-01,2008,8,3,2008-Q3,Used,Prime,705,10800.0,36,0.0786,337.74,False,,,,False,0.0
AL007869,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,758,13500.0,48,0.0546,313.72,False,,,,False,0.0
AL007870,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,641,11900.0,48,0.0946,298.74,False,,,,False,0.0
AL007871,2008-08-01,2008,8,3,2008-Q3,Used,Prime,715,8000.0,60,0.0788,161.75,False,,,,False,0.0
AL007872,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,656,11500.0,48,0.0811,281.34,False,,,,False,0.0
AL007873,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,661,12900.0,48,0.0913,321.81,False,,,,False,0.0
AL007874,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,824,18400.0,48,0.0551,428.0,False,,,,False,0.0
AL007875,2008-08-01,2008,8,3,2008-Q3,Used,Prime,711,9500.0,48,0.0775,230.81,False,,,,False,0.0
AL007876,2008-08-01,2008,8,3,2008-Q3,Used,Prime,699,10900.0,48,0.0711,261.57,False,,,,False,0.0
AL007877,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,824,14600.0,48,0.0528,338.08,False,,,,False,0.0
AL007878,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,656,8300.0,60,0.1036,177.82,False,,,,False,0.0
AL007879,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,765,14900.0,60,0.0567,285.78,False,,,,False,0.0
AL007880,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,816,13000.0,60,0.0605,251.63,False,,,,False,0.0
AL007881,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,649,16100.0,48,0.0912,401.57,False,,,,False,0.0
AL007882,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,651,14200.0,60,0.0925,296.49,False,,,,False,0.0
AL007883,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,833,12400.0,48,0.0588,290.53,False,,,,False,0.0
AL007884,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,665,13000.0,36,0.0987,418.68,False,,,,False,0.0
AL007885,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,667,14600.0,60,0.0875,301.3,False,,,,False,0.0
AL007886,2008-08-01,2008,8,3,2008-Q3,Used,Prime,684,8700.0,48,0.0732,209.63,False,,,,False,0.0
AL007887,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,734,18900.0,48,0.0537,438.43,False,,,,False,0.0
AL007888,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,799,12300.0,48,0.0553,286.22,False,,,,False,0.0
AL007889,2008-08-01,2008,8,3,2008-Q3,Used,Prime,710,11200.0,48,0.0759,271.27,False,,,,False,0.0
AL007890,2008-08-01,2008,8,3,2008-Q3,Used,Prime,684,17500.0,48,0.0773,425.01,False,,,,False,0.0
AL007891,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,654,10400.0,48,0.1088,268.19,False,,,,False,0.0
AL007892,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,584,13300.0,60,0.1321,304.05,False,,,,False,0.0
AL007893,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,664,17500.0,60,0.0927,365.57,False,,,,False,0.0
AL007894,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,806,18300.0,48,0.0536,424.43,False,,,,False,0.0
AL007895,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,764,17600.0,48,0.059,412.53,False,,,,False,0.0
AL007896,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,752,17100.0,48,0.0675,407.5,False,,,,False,0.0
AL007897,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,668,9400.0,60,0.1014,200.37,False,,,,False,0.0
AL007898,2008-08-01,2008,8,3,2008-Q3,Used,Prime,683,8500.0,48,0.0698,203.46,False,,,,False,0.0
AL007899,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,671,10400.0,60,0.0975,219.69,False,,,,False,0.0
AL007900,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,630,13100.0,48,0.1342,354.18,False,,,,False,0.0
AL007901,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,583,13500.0,48,0.138,367.55,False,,,,False,0.0
AL007902,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,726,15100.0,36,0.0635,461.77,False,,,,False,0.0
AL007903,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,733,18800.0,48,0.0579,439.71,False,,,,False,0.0
AL007904,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,663,11300.0,48,0.0981,285.57,False,,,,False,0.0
AL007905,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,789,9300.0,48,0.0546,216.12,False,,,,False,0.0
AL007906,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,606,16200.0,60,0.1344,372.26,False,,,,False,0.0
AL007907,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,656,9100.0,48,0.0876,225.42,False,,,,False,0.0
AL007908,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,661,13200.0,48,0.1007,335.23,False,,,,False,0.0
AL007909,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,839,16600.0,60,0.0586,319.84,False,,,,False,0.0
AL007910,2008-08-01,2008,8,3,2008-Q3,Used,Prime,714,19400.0,48,0.0745,468.62,True,1.0,19400.0,7654.46,False,11745.54
AL007911,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,666,11800.0,48,0.0889,293.03,False,,,,False,0.0
AL007912,2008-08-01,2008,8,3,2008-Q3,Used,Prime,683,14700.0,48,0.075,355.43,False,,,,False,0.0
AL007913,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,612,13200.0,48,0.1349,357.34,False,,,,False,0.0
AL007914,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,589,10100.0,48,0.1429,277.47,False,,,,False,0.0
AL007915,2008-08-01,2008,8,3,2008-Q3,Used,Prime,683,13800.0,48,0.0737,332.83,False,,,,False,0.0
AL007916,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,649,8800.0,48,0.102,224.04,False,,,,False,0.0
AL007917,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,816,15900.0,48,0.058,371.96,False,,,,False,0.0
AL007918,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,807,8900.0,48,0.0663,211.6,False,,,,False,0.0
AL007919,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,828,11800.0,36,0.0546,356.1,False,,,,False,0.0
AL007920,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,665,12800.0,48,0.0969,322.74,False,,,,False,0.0
AL007921,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,644,12500.0,60,0.0781,252.32,False,,,,False,0.0
AL007922,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,664,13800.0,48,0.0996,349.74,False,,,,False,0.0
AL007923,2008-08-01,2008,8,3,2008-Q3,Used,Subprime,616,10100.0,48,0.1428,277.42,False,,,,False,0.0
AL007924,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,768,15800.0,36,0.0603,480.88,False,,,,False,0.0
AL007925,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,656,9800.0,48,0.0964,246.86,False,,,,False,0.0
AL007926,2008-08-01,2008,8,3,2008-Q3,Used,Prime,703,14100.0,60,0.0746,282.27,False,,,,False,0.0
AL007927,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,822,15900.0,36,0.0562,480.98,False,,,,False,0.0
AL007928,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,679,12100.0,48,0.0917,302.09,False,,,,False,0.0
AL007929,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,673,11600.0,48,0.0943,291.04,True,20.0,7521.26,3010.35,False,4510.91
AL007930,2008-08-01,2008,8,3,2008-Q3,Used,Near Prime,665,14400.0,48,0.093,360.4,False,,,,False,0.0
AL007931,2008-08-01,2008,8,3,2008-Q3,Used,Super Prime,763,12500.0,36,0.0562,378.13,False,,,,False,0.0
