loan_id,origination_date,year,month,quarter,tranche,vehicle_type,credit_band,fico_score,original_balance,term_months,annual_rate,monthly_payment,charged_off,charge_off_month,charge_off_balance,recovery,deficiency_paid,net_loss
AL008151,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,842,27200.0,36,0.0645,833.03,False,,,,False,0.0
AL008152,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,826,24700.0,48,0.0536,572.86,False,,,,False,0.0
AL008153,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,673,32600.0,48,0.0833,800.92,False,,,,False,0.0
AL008154,2008-09-01,2008,9,3,2008-Q3,New,Prime,688,26600.0,48,0.0726,640.18,False,,,,False,0.0
AL008155,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,802,20300.0,36,0.0569,614.72,False,,,,False,0.0
AL008156,2008-09-01,2008,9,3,2008-Q3,New,Subprime,626,28300.0,60,0.1283,641.45,False,,,,False,0.0
AL008157,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,827,25600.0,48,0.0562,596.77,False,,,,False,0.0
AL008158,2008-09-01,2008,9,3,2008-Q3,New,Subprime,633,20800.0,60,0.1328,476.25,False,,,,False,0.0
AL008159,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,781,20400.0,60,0.06,394.39,False,,,,False,0.0
AL008160,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,650,34100.0,48,0.0936,854.42,False,,,,False,0.0
AL008161,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,758,24300.0,48,0.0505,560.16,False,,,,False,0.0
AL008162,2008-09-01,2008,9,3,2008-Q3,New,Subprime,610,18200.0,60,0.1272,411.5,False,,,,False,0.0
AL008163,2008-09-01,2008,9,3,2008-Q3,New,Prime,704,23500.0,48,0.079,572.6,False,,,,False,0.0
AL008164,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,834,25400.0,60,0.0618,493.18,False,,,,False,0.0
AL008165,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,654,36800.0,60,0.0937,770.53,False,,,,False,0.0
AL008166,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,789,27400.0,36,0.0549,827.24,False,,,,False,0.0
AL008167,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,785,26600.0,48,0.0504,613.06,False,,,,False,0.0
AL008168,2008-09-01,2008,9,3,2008-Q3,New,Subprime,580,25800.0,48,0.1304,692.66,False,,,,False,0.0
AL008169,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,674,25600.0,48,0.1041,654.33,False,,,,False,0.0
AL008170,2008-09-01,2008,9,3,2008-Q3,New,Prime,714,30200.0,60,0.0705,598.71,False,,,,False,0.0
AL008171,2008-09-01,2008,9,3,2008-Q3,New,Subprime,637,18900.0,48,0.1362,512.87,False,,,,False,0.0
AL008172,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,670,30600.0,36,0.0916,975.35,False,,,,False,0.0
AL008173,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,644,18900.0,48,0.0902,470.51,False,,,,False,0.0
AL008174,2008-09-01,2008,9,3,2008-Q3,New,Near Prime,652,29500.0,48,0.0906,734.95,False,,,,False,0.0
AL008175,2008-09-01,2008,9,3,2008-Q3,New,Prime,688,27800.0,48,0.0801,678.81,True,5.0,25807.18,13899.2,False,11907.98
AL008176,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,785,27800.0,36,0.0491,832.07,False,,,,False,0.0
AL008177,2008-09-01,2008,9,3,2008-Q3,New,Prime,702,21400.0,48,0.0666,509.08,False,,,,False,0.0
AL008178,2008-09-01,2008,9,3,2008-Q3,New,Super Prime,835,17500.0,48,0.0546,406.67,False,,,,False,0.0
AL008179,2008-09-01,2008,9,3,2008-Q3,New,Subprime,614,26000.0,48,0.1316,699.58,False,,,,False,0.0
AL008180,2008-09-01,2008,9,3,2008-Q3,New,Subprime,612,31100.0,48,0.1255,827.41,True,26.0,16836.79,9303.41,False,7533.38
AL008181,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,597,14800.0,60,0.1282,335.38,True,12.0,12742.46,4594.68,False,8147.78
AL008182,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,733,7900.0,48,0.0608,185.82,False,,,,False,0.0
AL008183,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,591,8400.0,48,0.1338,226.94,False,,,,False,0.0
AL008184,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,601,12200.0,60,0.1426,285.52,False,,,,False,0.0
AL008185,2008-09-01,2008,9,3,2008-Q3,Used,Prime,685,14900.0,60,0.0756,298.99,False,,,,False,0.0
AL008186,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,792,14900.0,48,0.051,343.81,False,,,,False,0.0
AL008187,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,745,17300.0,60,0.0564,331.57,False,,,,False,0.0
AL008188,2008-09-01,2008,9,3,2008-Q3,Used,Prime,708,9300.0,60,0.0773,187.37,False,,,,False,0.0
AL008189,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,628,14300.0,48,0.134,386.48,False,,,,False,0.0
AL008190,2008-09-01,2008,9,3,2008-Q3,Used,Prime,688,13900.0,60,0.0793,281.38,False,,,,False,0.0
AL008191,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,615,13800.0,60,0.1345,317.18,False,,,,False,0.0
AL008192,2008-09-01,2008,9,3,2008-Q3,Used,Prime,709,18100.0,48,0.0718,434.94,False,,,,False,0.0
AL008193,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,847,11800.0,48,0.0572,275.61,False,,,,False,0.0
AL008194,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,618,16600.0,48,0.134,448.64,False,,,,False,0.0
AL008195,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,631,8400.0,48,0.1348,227.36,True,16.0,6240.27,5438.86,True,801.41
AL008196,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,629,9200.0,48,0.1311,247.32,False,,,,False,0.0
AL008197,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,659,16300.0,48,0.0972,411.22,False,,,,False,0.0
AL008198,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,663,13800.0,60,0.0922,287.94,False,,,,False,0.0
AL008199,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,803,15900.0,48,0.0587,372.47,False,,,,False,0.0
AL008200,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,728,12400.0,48,0.0503,285.73,False,,,,False,0.0
AL008201,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,741,16900.0,48,0.0553,393.27,False,,,,False,0.0
AL008202,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,652,12400.0,60,0.0948,260.3,False,,,,False,0.0
AL008203,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,641,14300.0,48,0.0951,359.33,False,,,,False,0.0
AL008204,2008-09-01,2008,9,3,2008-Q3,Used,Prime,716,16900.0,60,0.0602,326.88,False,,,,False,0.0
AL008205,2008-09-01,2008,9,3,2008-Q3,Used,Prime,708,11000.0,48,0.0692,263.0,False,,,,False,0.0
AL008206,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,653,12100.0,36,0.0938,386.92,False,,,,False,0.0
AL008207,2008-09-01,2008,9,3,2008-Q3,Used,Prime,714,14000.0,48,0.083,343.76,False,,,,False,0.0
AL008208,2008-09-01,2008,9,3,2008-Q3,Used,Prime,717,13700.0,48,0.0808,334.97,False,,,,False,0.0
AL008209,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,609,17500.0,60,0.1336,401.41,False,,,,False,0.0
AL008210,2008-09-01,2008,9,3,2008-Q3,Used,Prime,685,13700.0,48,0.075,331.25,False,,,,False,0.0
AL008211,2008-09-01,2008,9,3,2008-Q3,Used,Prime,705,13400.0,48,0.0699,320.82,False,,,,False,0.0
AL008212,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,659,16400.0,36,0.1011,530.03,False,,,,False,0.0
AL008213,2008-09-01,2008,9,3,2008-Q3,Used,Prime,688,12800.0,48,0.0762,310.21,False,,,,False,0.0
AL008214,2008-09-01,2008,9,3,2008-Q3,Used,Prime,688,16600.0,48,0.082,406.81,False,,,,False,0.0
AL008215,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,590,16700.0,48,0.1429,458.79,False,,,,False,0.0
AL008216,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,655,15900.0,48,0.086,392.66,True,1.0,15900.0,7815.89,False,8084.11
AL008217,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,650,10300.0,48,0.0935,258.03,True,9.0,8838.39,3375.33,False,5463.06
AL008218,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,720,8200.0,48,0.0561,191.11,False,,,,False,0.0
AL008219,2008-09-01,2008,9,3,2008-Q3,Used,Prime,717,10000.0,48,0.0732,240.95,False,,,,False,0.0
AL008220,2008-09-01,2008,9,3,2008-Q3,Used,Prime,680,13300.0,48,0.0732,320.46,False,,,,False,0.0
AL008221,2008-09-01,2008,9,3,2008-Q3,Used,Prime,680,10100.0,48,0.0692,241.48,False,,,,False,0.0
AL008222,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,805,15800.0,48,0.0625,372.88,False,,,,False,0.0
AL008223,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,582,11300.0,48,0.1322,304.39,False,,,,False,0.0
AL008224,2008-09-01,2008,9,3,2008-Q3,Used,Prime,704,14600.0,48,0.0708,350.16,False,,,,False,0.0
AL008225,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,605,10200.0,48,0.1351,276.23,False,,,,False,0.0
AL008226,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,602,16400.0,48,0.1341,443.32,False,,,,False,0.0
AL008227,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,741,7800.0,48,0.0558,181.69,False,,,,False,0.0
AL008228,2008-09-01,2008,9,3,2008-Q3,Used,Prime,690,11900.0,48,0.0707,285.35,False,,,,False,0.0
AL008229,2008-09-01,2008,9,3,2008-Q3,Used,Prime,718,17400.0,36,0.0724,539.17,False,,,,False,0.0
AL008230,2008-09-01,2008,9,3,2008-Q3,Used,Prime,691,11000.0,60,0.0794,222.72,False,,,,False,0.0
AL008231,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,646,13500.0,48,0.0979,341.03,False,,,,False,0.0
AL008232,2008-09-01,2008,9,3,2008-Q3,Used,Prime,686,16500.0,36,0.0748,513.1,False,,,,False,0.0
AL008233,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,604,19600.0,48,0.126,521.94,True,17.0,14123.29,5905.16,False,8218.13
AL008234,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,807,12700.0,48,0.0648,301.06,False,,,,False,0.0
AL008235,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,616,11100.0,48,0.1398,303.21,False,,,,False,0.0
AL008236,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,665,13800.0,48,0.0906,343.81,False,,,,False,0.0
AL008237,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,593,15400.0,48,0.1414,421.91,False,,,,False,0.0
AL008238,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,843,16200.0,36,0.0603,493.06,False,,,,False,0.0
AL008239,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,747,14800.0,48,0.0522,342.31,False,,,,False,0.0
AL008240,2008-09-01,2008,9,3,2008-Q3,Used,Prime,685,13800.0,48,0.0805,337.22,False,,,,False,0.0
AL008241,2008-09-01,2008,9,3,2008-Q3,Used,Prime,680,8000.0,48,0.0741,193.1,False,,,,False,0.0
AL008242,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,813,10200.0,48,0.0624,240.67,False,,,,False,0.0
AL008243,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,776,17300.0,48,0.0541,401.63,False,,,,False,0.0
AL008244,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,777,10600.0,48,0.0567,247.34,False,,,,False,0.0
AL008245,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,651,16100.0,48,0.0935,403.33,False,,,,False,0.0
AL008246,2008-09-01,2008,9,3,2008-Q3,Used,Prime,713,21500.0,48,0.0726,517.44,False,,,,False,0.0
AL008247,2008-09-01,2008,9,3,2008-Q3,Used,Prime,716,16300.0,36,0.0726,505.24,False,,,,False,0.0
AL008248,2008-09-01,2008,9,3,2008-Q3,Used,Prime,700,12700.0,36,0.07,392.14,False,,,,False,0.0
AL008249,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,758,17900.0,48,0.0642,423.84,False,,,,False,0.0
AL008250,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,787,15200.0,60,0.0606,294.28,False,,,,False,0.0
AL008251,2008-09-01,2008,9,3,2008-Q3,Used,Prime,701,12800.0,48,0.0667,304.56,False,,,,False,0.0
AL008252,2008-09-01,2008,9,3,2008-Q3,Used,Prime,692,13400.0,48,0.0701,320.94,False,,,,False,0.0
AL008253,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,665,16100.0,48,0.0922,402.33,False,,,,False,0.0
AL008254,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,634,13600.0,48,0.1244,361.09,True,30.0,6198.21,3075.17,False,3123.04
AL008255,2008-09-01,2008,9,3,2008-Q3,Used,Prime,680,16600.0,60,0.078,335.0,False,,,,False,0.0
AL008256,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,774,11700.0,48,0.0645,277.2,False,,,,False,0.0
AL008257,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,622,13200.0,48,0.1332,356.22,False,,,,False,0.0
AL008258,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,722,8400.0,36,0.0547,253.53,False,,,,False,0.0
AL008259,2008-09-01,2008,9,3,2008-Q3,Used,Prime,718,12900.0,60,0.087,265.91,False,,,,False,0.0
AL008260,2008-09-01,2008,9,3,2008-Q3,Used,Prime,699,13700.0,48,0.076,331.89,False,,,,False,0.0
AL008261,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,668,15700.0,48,0.1004,398.49,False,,,,False,0.0
AL008262,2008-09-01,2008,9,3,2008-Q3,Used,Prime,690,14400.0,48,0.0668,342.69,False,,,,False,0.0
AL008263,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,729,10700.0,48,0.0557,249.19,False,,,,False,0.0
AL008264,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,674,16200.0,48,0.085,399.3,True,30.0,7074.99,3497.47,False,3577.52
AL008265,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,669,15100.0,60,0.1034,323.36,False,,,,False,0.0
AL008266,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,828,10800.0,60,0.0618,209.7,False,,,,False,0.0
AL008267,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,646,11700.0,48,0.0964,294.72,False,,,,False,0.0
AL008268,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,589,18800.0,48,0.138,511.85,False,,,,False,0.0
AL008269,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,679,12400.0,60,0.0947,260.24,False,,,,False,0.0
AL008270,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,655,12700.0,48,0.0917,317.07,False,,,,False,0.0
AL008271,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,659,16900.0,48,0.0992,427.98,True,10.0,14218.09,5888.6,False,8329.49
AL008272,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,582,11900.0,48,0.1334,321.26,False,,,,False,0.0
AL008273,2008-09-01,2008,9,3,2008-Q3,Used,Prime,694,14400.0,48,0.0785,350.53,False,,,,False,0.0
AL008274,2008-09-01,2008,9,3,2008-Q3,Used,Prime,680,17200.0,48,0.0745,415.48,False,,,,False,0.0
AL008275,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,799,6400.0,36,0.0555,193.4,False,,,,False,0.0
AL008276,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,673,16300.0,48,0.0921,407.25,False,,,,False,0.0
AL008277,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,678,19400.0,48,0.0899,482.68,False,,,,False,0.0
AL008278,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,635,18000.0,48,0.1395,491.43,False,,,,False,0.0
AL008279,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,671,14700.0,36,0.0924,469.1,False,,,,False,0.0
AL008280,2008-09-01,2008,9,3,2008-Q3,Used,Prime,681,10100.0,48,0.0738,243.64,False,,,,False,0.0
AL008281,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,803,12000.0,60,0.0564,229.99,False,,,,False,0.0
AL008282,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,843,17100.0,60,0.0527,324.82,False,,,,False,0.0
AL008283,2008-09-01,2008,9,3,2008-Q3,Used,Prime,706,12000.0,48,0.0718,288.36,False,,,,False,0.0
AL008284,2008-09-01,2008,9,3,2008-Q3,Used,Prime,693,14500.0,48,0.0804,354.26,True,22.0,8723.12,4274.23,False,4448.89
AL008285,2008-09-01,2008,9,3,2008-Q3,Used,Prime,685,15400.0,36,0.0684,474.38,True,11.0,11433.3,5357.8,False,6075.5
AL008286,2008-09-01,2008,9,3,2008-Q3,Used,Prime,692,14600.0,36,0.0732,452.94,False,,,,False,0.0
AL008287,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,836,12100.0,36,0.0556,365.7,False,,,,False,0.0
AL008288,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,641,18000.0,36,0.0989,579.88,False,,,,False,0.0
AL008289,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,591,16700.0,60,0.1315,381.26,False,,,,False,0.0
AL008290,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,661,15300.0,48,0.0895,380.38,False,,,,False,0.0
AL008291,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,584,7400.0,60,0.1351,170.31,False,,,,False,0.0
AL008292,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,669,16400.0,48,0.1037,418.87,False,,,,False,0.0
AL008293,2008-09-01,2008,9,3,2008-Q3,Used,Prime,709,12900.0,48,0.0677,307.53,False,,,,False,0.0
AL008294,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,723,12500.0,48,0.0619,294.65,False,,,,False,0.0
AL008295,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,733,14100.0,48,0.0518,325.86,False,,,,False,0.0
AL008296,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,668,14200.0,48,0.1038,362.75,False,,,,False,0.0
AL008297,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,598,17300.0,36,0.131,583.74,False,,,,False,0.0
AL008298,2008-09-01,2008,9,3,2008-Q3,Used,Prime,700,12300.0,36,0.0723,381.08,False,,,,False,0.0
AL008299,2008-09-01,2008,9,3,2008-Q3,Used,Prime,700,11000.0,60,0.0655,215.49,False,,,,False,0.0
AL008300,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,807,15700.0,36,0.0588,476.77,False,,,,False,0.0
AL008301,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,669,18700.0,48,0.0918,466.95,False,,,,False,0.0
AL008302,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,622,5600.0,60,0.1355,129.0,False,,,,False,0.0
AL008303,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,609,5000.0,48,0.1374,135.98,False,,,,False,0.0
AL008304,2008-09-01,2008,9,3,2008-Q3,Used,Prime,695,7700.0,48,0.081,188.34,False,,,,False,0.0
AL008305,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,632,11600.0,48,0.1315,312.06,False,,,,False,0.0
AL008306,2008-09-01,2008,9,3,2008-Q3,Used,Prime,694,7100.0,48,0.0747,171.57,False,,,,False,0.0
AL008307,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,646,18400.0,48,0.0918,459.46,False,,,,False,0.0
AL008308,2008-09-01,2008,9,3,2008-Q3,Used,Prime,713,15400.0,48,0.0825,377.77,False,,,,False,0.0
AL008309,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,666,11800.0,48,0.1041,301.61,False,,,,False,0.0
AL008310,2008-09-01,2008,9,3,2008-Q3,Used,Prime,708,14600.0,48,0.0748,352.88,False,,,,False,0.0
AL008311,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,671,13300.0,60,0.0906,276.47,False,,,,False,0.0
AL008312,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,801,15700.0,48,0.0611,369.51,False,,,,False,0.0
AL008313,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,675,18100.0,48,0.0879,448.62,False,,,,False,0.0
AL008314,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,733,8000.0,48,0.0605,188.06,False,,,,False,0.0
AL008315,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,750,6500.0,60,0.0578,125.0,False,,,,False,0.0
AL008316,2008-09-01,2008,9,3,2008-Q3,Used,Prime,698,11900.0,48,0.0799,290.46,False,,,,False,0.0
AL008317,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,803,15200.0,48,0.0554,353.78,False,,,,False,0.0
AL008318,2008-09-01,2008,9,3,2008-Q3,Used,Prime,697,13800.0,48,0.072,331.74,False,,,,False,0.0
AL008319,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,757,12200.0,48,0.0653,289.49,False,,,,False,0.0
AL008320,2008-09-01,2008,9,3,2008-Q3,Used,Prime,695,14600.0,48,0.0677,348.06,False,,,,False,0.0
AL008321,2008-09-01,2008,9,3,2008-Q3,Used,Prime,698,14200.0,48,0.0834,348.93,False,,,,False,0.0
AL008322,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,625,13700.0,48,0.136,371.63,False,,,,False,0.0
AL008323,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,661,12100.0,48,0.0973,305.32,False,,,,False,0.0
AL008324,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,677,11400.0,48,0.0901,283.74,False,,,,False,0.0
AL008325,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,662,12000.0,48,0.0898,298.51,False,,,,False,0.0
AL008326,2008-09-01,2008,9,3,2008-Q3,Used,Prime,682,9400.0,36,0.0686,289.64,False,,,,False,0.0
AL008327,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,772,16400.0,48,0.0546,381.11,False,,,,False,0.0
AL008328,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,647,14500.0,48,0.098,366.37,False,,,,False,0.0
AL008329,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,663,14500.0,48,0.0914,361.8,False,,,,False,0.0
AL008330,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,662,12000.0,60,0.0985,254.08,False,,,,False,0.0
AL008331,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,585,11000.0,48,0.1346,297.62,False,,,,False,0.0
AL008332,2008-09-01,2008,9,3,2008-Q3,Used,Prime,685,12900.0,48,0.0749,311.85,False,,,,False,0.0
AL008333,2008-09-01,2008,9,3,2008-Q3,Used,Prime,702,12400.0,48,0.0762,300.51,False,,,,False,0.0
AL008334,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,647,15500.0,48,0.0937,388.45,False,,,,False,0.0
AL008335,2008-09-01,2008,9,3,2008-Q3,Used,Prime,690,5000.0,48,0.0716,120.1,False,,,,False,0.0
AL008336,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,748,6900.0,36,0.0528,207.67,False,,,,False,0.0
AL008337,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,664,9700.0,36,0.0968,311.54,False,,,,False,0.0
AL008338,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,648,17700.0,48,0.0996,448.58,False,,,,False,0.0
AL008339,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,732,19100.0,48,0.0506,440.38,False,,,,False,0.0
AL008340,2008-09-01,2008,9,3,2008-Q3,Used,Prime,692,13300.0,48,0.0723,319.91,False,,,,False,0.0
AL008341,2008-09-01,2008,9,3,2008-Q3,Used,Prime,698,7600.0,36,0.065,232.93,False,,,,False,0.0
AL008342,2008-09-01,2008,9,3,2008-Q3,Used,Prime,714,18700.0,48,0.0798,456.35,False,,,,False,0.0
AL008343,2008-09-01,2008,9,3,2008-Q3,Used,Prime,717,13900.0,36,0.0718,430.34,False,,,,False,0.0
AL008344,2008-09-01,2008,9,3,2008-Q3,Used,Prime,712,9800.0,36,0.073,303.94,False,,,,False,0.0
AL008345,2008-09-01,2008,9,3,2008-Q3,Used,Prime,718,5700.0,48,0.0718,136.97,False,,,,False,0.0
AL008346,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,664,15600.0,48,0.0875,386.36,False,,,,False,0.0
AL008347,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,677,14500.0,48,0.0928,362.76,False,,,,False,0.0
AL008348,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,614,17400.0,36,0.1349,590.39,False,,,,False,0.0
AL008349,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,731,14700.0,48,0.0562,342.67,False,,,,False,0.0
AL008350,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,620,19200.0,48,0.1374,522.17,False,,,,False,0.0
AL008351,2008-09-01,2008,9,3,2008-Q3,Used,Prime,710,10400.0,60,0.0812,211.47,True,5.0,9829.85,4620.68,False,5209.17
AL008352,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,614,12200.0,36,0.1291,410.54,False,,,,False,0.0
AL008353,2008-09-01,2008,9,3,2008-Q3,Used,Prime,707,14600.0,48,0.0603,343.08,False,,,,False,0.0
AL008354,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,729,8700.0,48,0.0606,204.56,False,,,,False,0.0
AL008355,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,600,9900.0,48,0.1345,267.81,True,17.0,7168.06,6387.43,True,780.63
AL008356,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,795,11000.0,48,0.0578,257.23,False,,,,False,0.0
AL008357,2008-09-01,2008,9,3,2008-Q3,Used,Prime,689,14500.0,60,0.0694,286.71,False,,,,False,0.0
AL008358,2008-09-01,2008,9,3,2008-Q3,Used,Prime,682,13000.0,48,0.0647,308.11,False,,,,False,0.0
AL008359,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,663,12500.0,48,0.0928,312.73,False,,,,False,0.0
AL008360,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,824,20900.0,48,0.0524,483.59,False,,,,False,0.0
AL008361,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,655,13300.0,48,0.0983,336.24,False,,,,False,0.0
AL008362,2008-09-01,2008,9,3,2008-Q3,Used,Subprime,603,11600.0,36,0.1442,398.83,False,,,,False,0.0
AL008363,2008-09-01,2008,9,3,2008-Q3,Used,Prime,710,11400.0,36,0.0911,363.1,False,,,,False,0.0
AL008364,2008-09-01,2008,9,3,2008-Q3,Used,Prime,712,7600.0,48,0.0764,184.26,False,,,,False,0.0
AL008365,2008-09-01,2008,9,3,2008-Q3,Used,Near Prime,651,11500.0,60,0.1103,250.21,False,,,,False,0.0
AL008366,2008-09-01,2008,9,3,2008-Q3,Used,Super Prime,737,12200.0,48,0.0594,286.18,False,,,,False,0.0
AL008367,2008-09-01,2008,9,3,2008-Q3,Used,Prime,706,17000.0,48,0.0765,412.23,False,,,,False,0.0
AL008368,2008-09-01,2008,9,3,2008-Q3,Used,Prime,691,11700.0,60,0.0799,237.18,False,,,,False,0.0
